transaction_id,customer_id,product_id,transaction_date,online_order,order_status
5911,617,86,2017-09-02,False,Approved
5912,3450,14,2017-04-24,True,Approved
5913,3234,87,2017-08-03,True,Approved
5914,2780,26,2017-06-04,True,Approved
5915,3306,59,2017-04-15,True,Approved
5916,1424,23,2017-10-15,True,Approved
5917,2671,59,2017-06-24,False,Approved
5918,2641,23,2017-01-13,True,Approved
5919,273,100,2017-05-28,True,Approved
5920,115,98,2017-09-21,True,Approved
5921,3342,11,2017-08-31,False,Approved
5922,1831,8,2017-04-01,True,Approved
5923,2664,9,2017-01-25,True,Approved
5924,57,66,2017-11-25,True,Approved
5925,100,51,2017-05-10,True,Approved
5926,1556,21,2017-06-28,False,Approved
5927,558,66,2017-11-25,False,Approved
5928,73,88,2017-04-05,True,Approved
5929,657,59,2017-06-10,True,Approved
5930,1693,26,2017-04-13,False,Approved
5931,490,53,2017-07-25,False,Approved
5932,1164,41,2017-05-30,False,Approved
5933,2651,44,2017-02-13,True,Approved
5934,3475,74,2017-06-25,True,Approved
5935,1586,45,2017-12-14,False,Approved
5936,514,74,2017-04-11,True,Approved
5937,573,64,2017-04-17,False,Approved
5938,1344,31,2017-12-09,False,Approved
5939,1452,59,2017-12-28,True,Approved
5940,3008,35,2017-02-09,True,Approved
5941,3432,26,2017-08-05,True,Approved
5942,2310,35,2017-10-07,False,Approved
5943,2591,12,2017-08-27,True,Approved
5944,2054,1,2017-07-23,False,Approved
5945,2680,47,2017-04-19,True,Approved
5946,3101,0,2017-10-02,True,Approved
5947,1543,63,2017-08-14,True,Approved
5948,2509,12,2017-04-27,True,Approved
5949,473,53,2017-09-06,True,Approved
5950,1160,20,2017-07-20,False,Approved
5951,798,100,2017-06-29,False,Approved
5952,2109,87,2017-12-28,True,Approved
5953,698,58,2017-05-17,True,Approved
5954,2015,23,2017-04-18,True,Approved
5955,2959,6,2017-08-18,True,Approved
5956,10,21,2017-06-20,True,Approved
5957,1157,10,2017-06-23,True,Approved
5958,2207,73,2017-06-29,True,Approved
5959,1693,31,2017-01-27,False,Approved
5960,2159,0,2017-07-11,False,Approved
5961,329,19,2017-01-25,True,Approved
5962,3402,75,2017-10-06,True,Approved
5963,765,71,2017-11-24,False,Approved
5964,312,32,2017-07-19,,Approved
5965,2592,86,2017-06-16,True,Approved
5966,1514,10,2017-09-26,False,Approved
5967,3461,34,2017-07-19,True,Approved
5968,1666,20,2017-04-30,False,Approved
5969,2667,8,2017-05-26,False,Approved
5970,27,15,2017-06-18,False,Approved
5971,3372,0,2017-01-28,False,Approved
5972,937,58,2017-01-20,False,Approved
5973,2638,88,2017-08-10,False,Approved
5974,3287,7,2017-03-24,True,Approved
5975,2208,72,2017-09-07,False,Approved
5976,3132,57,2017-10-11,False,Approved
5977,3310,36,2017-06-24,False,Approved
5978,1794,9,2017-11-13,,Approved
5979,75,58,2017-05-26,False,Approved
5980,1086,44,2017-09-15,False,Approved
5981,901,42,2017-07-15,True,Approved
5982,167,98,2017-11-03,False,Approved
5983,1875,82,2017-09-11,True,Approved
5984,999,84,2017-10-07,False,Approved
5985,12,39,2017-08-21,False,Approved
5986,973,92,2017-06-12,True,Approved
5987,3143,25,2017-07-30,True,Approved
5988,511,0,2017-12-19,False,Approved
5989,3055,9,2017-11-01,False,Approved
5990,465,12,2017-05-11,False,Approved
5991,2874,77,2017-04-05,True,Approved
5992,602,35,2017-05-08,False,Approved
5993,1084,55,2017-03-15,True,Approved
5994,1738,0,2017-02-07,True,Approved
5995,99,65,2017-09-08,True,Approved
5996,281,0,2017-06-28,False,Approved
5997,1947,76,2017-06-08,False,Approved
5998,37,0,2017-07-05,True,Approved
5999,2372,66,2017-11-12,False,Approved
6000,2858,1,2017-09-13,True,Approved
6001,3058,46,2017-01-18,False,Approved
6002,2878,29,2017-11-11,False,Approved
6003,3026,9,2017-01-09,True,Approved
6004,11,28,2017-04-02,False,Approved
6005,707,65,2017-09-10,False,Approved
6006,1691,88,2017-03-18,False,Approved
6007,2198,80,2017-11-25,False,Approved
6008,158,99,2017-02-19,False,Approved
6009,579,64,2017-07-16,True,Approved
6010,2219,79,2017-01-17,False,Approved
6011,1302,81,2017-05-22,True,Approved
6012,908,5,2017-04-18,True,Approved
6013,1385,11,2017-01-11,False,Approved
6014,305,65,2017-02-12,False,Approved
6015,2485,9,2017-06-21,True,Approved
6016,252,56,2017-09-24,False,Approved
6017,1900,34,2017-09-03,True,Approved
6018,2850,71,2017-01-16,False,Approved
6019,2240,0,2017-11-09,True,Approved
6020,2967,1,2017-12-20,False,Approved
6021,459,8,2017-11-22,True,Approved
6022,630,2,2017-09-14,False,Approved
6023,3020,97,2017-04-28,False,Approved
6024,1559,0,2017-08-02,True,Approved
6025,1504,92,2017-02-28,True,Approved
6026,1641,17,2017-01-19,True,Approved
6027,1267,13,2017-08-11,False,Approved
6028,829,5,2017-06-29,False,Approved
6029,3030,49,2017-09-03,False,Approved
6030,380,35,2017-06-03,False,Approved
6031,3377,91,2017-08-11,False,Approved
6032,1777,22,2017-01-03,False,Approved
6033,201,32,2017-08-15,False,Approved
6034,2509,60,2017-12-05,False,Approved
6035,425,85,2017-12-05,True,Approved
6036,1177,71,2017-09-19,True,Approved
6037,2412,31,2017-03-16,True,Approved
6038,223,59,2017-02-27,,Approved
6039,1493,53,2017-05-03,True,Approved
6040,3375,0,2017-05-26,True,Approved
6041,2507,44,2017-08-22,False,Approved
6042,173,33,2017-02-10,False,Approved
6043,2545,46,2017-07-09,True,Approved
6044,14,56,2017-11-13,True,Approved
6045,330,76,2017-05-03,False,Approved
6046,1917,21,2017-04-01,False,Approved
6047,3360,91,2017-03-12,True,Approved
6048,1925,91,2017-07-23,False,Approved
6049,1494,33,2017-04-25,True,Approved
6050,593,83,2017-01-23,False,Approved
6051,3232,39,2017-11-17,False,Approved
6052,560,30,2017-02-24,False,Approved
6053,905,90,2017-09-04,True,Approved
6054,1443,64,2017-07-20,False,Approved
6055,602,80,2017-08-12,False,Approved
6056,268,39,2017-01-22,False,Approved
6057,2386,52,2017-02-09,True,Approved
6058,2082,27,2017-08-03,True,Approved
6059,1970,81,2017-08-12,True,Approved
6060,1144,10,2017-03-26,False,Approved
6061,3004,89,2017-04-18,False,Approved
6062,2527,80,2017-09-20,False,Approved
6063,2066,88,2017-10-01,True,Approved
6064,680,50,2017-09-15,True,Approved
6065,2944,56,2017-05-12,False,Approved
6066,1980,5,2017-10-18,True,Approved
6067,565,57,2017-05-22,True,Approved
6068,1600,21,2017-05-20,False,Approved
6069,120,18,2017-06-20,True,Approved
6070,134,60,2017-12-16,False,Approved
6071,446,83,2017-08-30,False,Approved
6072,2930,0,2017-03-01,True,Approved
6073,1650,17,2017-12-20,True,Approved
6074,203,22,2017-05-05,True,Approved
6075,1575,62,2017-04-28,True,Approved
6076,1047,22,2017-11-03,True,Approved
6077,3081,14,2017-08-21,False,Approved
6078,232,22,2017-03-04,True,Approved
6079,1629,6,2017-03-04,True,Approved
6080,2990,0,2017-12-16,False,Approved
6081,2731,88,2017-03-21,False,Approved
6082,2095,99,2017-03-21,False,Approved
6083,3440,79,2017-04-10,True,Approved
6084,887,9,2017-02-14,False,Approved
6085,1522,60,2017-02-23,False,Approved
6086,726,3,2017-09-08,False,Approved
6087,1594,80,2017-02-11,True,Approved
6088,3197,0,2017-11-20,False,Approved
6089,1390,89,2017-12-29,False,Approved
6090,416,22,2017-07-05,False,Approved
6091,1093,94,2017-09-22,True,Approved
6092,55,27,2017-06-07,False,Approved
6093,3129,0,2017-03-05,False,Approved
6094,1950,32,2017-09-07,False,Approved
6095,1103,62,2017-10-04,False,Approved
6096,2445,82,2017-12-13,False,Approved
6097,928,86,2017-03-18,True,Approved
6098,1184,69,2017-05-11,True,Approved
6099,2155,74,2017-05-27,True,Approved
6100,1191,66,2017-11-17,False,Approved
6101,3325,96,2017-09-04,False,Approved
6102,543,22,2017-07-14,True,Approved
6103,489,18,2017-08-28,False,Approved
6104,1886,25,2017-08-18,True,Approved
6105,1274,86,2017-11-30,True,Approved
6106,2464,90,2017-10-08,False,Approved
6107,2627,10,2017-10-03,True,Approved
6108,3119,90,2017-12-25,False,Approved
6109,1288,79,2017-03-03,False,Approved
6110,884,94,2017-12-29,False,Approved
6111,588,37,2017-04-12,False,Approved
6112,2910,48,2017-11-14,,Approved
6113,1695,38,2017-11-23,False,Approved
6114,652,99,2017-08-04,True,Approved
6115,2661,82,2017-10-12,False,Approved
6116,2914,77,2017-11-19,True,Approved
6117,2331,66,2017-10-06,True,Approved
6118,3479,11,2017-03-19,True,Approved
6119,2084,19,2017-01-21,True,Approved
6120,445,71,2017-03-03,False,Approved
6121,2889,44,2017-03-08,True,Approved
6122,2799,34,2017-02-11,False,Approved
6123,67,47,2017-05-03,True,Approved
6124,1549,23,2017-03-16,False,Approved
6125,3352,53,2017-11-20,True,Approved
6126,2347,53,2017-03-29,True,Approved
6127,3080,98,2017-12-26,False,Approved
6128,2222,23,2017-08-17,True,Approved
6129,2334,77,2017-10-22,True,Approved
6130,579,86,2017-02-11,True,Approved
6131,2574,6,2017-05-16,True,Approved
6132,561,54,2017-05-21,False,Approved
6133,1725,80,2017-10-30,False,Approved
6134,2552,95,2017-08-29,True,Approved
6135,2586,14,2017-12-11,True,Approved
6136,3375,46,2017-08-25,True,Approved
6137,832,54,2017-09-05,False,Approved
6138,3145,0,2017-01-17,False,Approved
6139,292,92,2017-11-02,True,Approved
6140,388,30,2017-02-17,False,Approved
6141,3218,33,2017-04-06,False,Cancelled
6142,3313,74,2017-02-22,False,Approved
6143,835,59,2017-10-22,True,Approved
6144,1158,75,2017-12-28,False,Approved
6145,611,1,2017-07-16,False,Approved
6146,1039,0,2017-11-08,False,Approved
6147,3029,34,2017-02-17,True,Approved
6148,207,42,2017-03-26,,Approved
6149,511,95,2017-05-23,True,Approved
6150,2605,69,2017-08-31,False,Approved
6151,823,55,2017-05-24,False,Approved
6152,2928,26,2017-03-03,False,Approved
6153,1177,74,2017-10-04,False,Approved
6154,167,77,2017-06-24,False,Approved
6155,1042,27,2017-02-20,True,Approved
6156,33,99,2017-03-20,True,Approved
6157,3174,48,2017-01-27,True,Approved
6158,392,96,2017-02-22,False,Approved
6159,1124,54,2017-01-24,True,Approved
6160,2711,40,2017-09-20,False,Approved
6161,2653,55,2017-10-23,True,Approved
6162,2117,90,2017-06-09,False,Approved
6163,2397,51,2017-04-10,True,Approved
6164,1577,0,2017-08-30,True,Approved
6165,1329,47,2017-06-19,False,Approved
6166,2882,40,2017-01-12,True,Approved
6167,1407,14,2017-01-07,False,Approved
6168,1591,0,2017-11-15,True,Approved
6169,2940,30,2017-02-27,False,Approved
6170,1239,19,2017-11-22,False,Approved
6171,1832,85,2017-05-22,False,Approved
6172,1520,18,2017-04-28,False,Approved
6173,984,35,2017-03-18,False,Approved
6174,1858,54,2017-05-16,True,Approved
6175,3363,76,2017-01-07,True,Approved
6176,1168,12,2017-10-28,False,Approved
6177,959,50,2017-01-26,False,Approved
6178,2837,74,2017-04-02,False,Approved
6179,1672,93,2017-02-11,False,Approved
6180,3063,90,2017-09-17,True,Approved
6181,177,84,2017-02-07,False,Approved
6182,1687,48,2017-10-06,False,Approved
6183,2980,78,2017-11-08,False,Approved
6184,1483,87,2017-12-01,False,Approved
6185,2894,13,2017-02-02,True,Approved
6186,212,69,2017-06-26,False,Approved
6187,2772,45,2017-12-05,True,Approved
6188,133,81,2017-03-30,False,Approved
6189,249,35,2017-06-21,True,Approved
6190,2919,0,2017-08-07,False,Approved
6191,1785,50,2017-06-12,False,Approved
6192,154,15,2017-12-07,False,Approved
6193,3408,70,2017-05-05,False,Approved
6194,664,100,2017-07-19,False,Approved
6195,1506,60,2017-03-21,True,Approved
6196,2890,85,2017-07-18,False,Approved
6197,1581,18,2017-10-22,False,Approved
6198,1700,58,2017-06-10,True,Approved
6199,2353,95,2017-01-19,False,Approved
6200,3477,69,2017-10-25,True,Approved
6201,386,70,2017-08-17,False,Approved
6202,66,27,2017-02-17,False,Approved
6203,1422,33,2017-02-11,True,Cancelled
6204,253,93,2017-06-28,False,Approved
6205,312,92,2017-12-16,False,Approved
6206,2717,84,2017-06-13,True,Approved
6207,2015,92,2017-09-30,True,Approved
6208,2958,99,2017-04-19,True,Approved
6209,1494,90,2017-12-12,False,Approved
6210,1390,0,2017-12-03,False,Approved
6211,3170,9,2017-10-07,True,Approved
6212,1884,94,2017-08-05,True,Approved
6213,3320,99,2017-08-07,False,Approved
6214,2318,77,2017-10-21,False,Approved
6215,799,81,2017-03-19,True,Approved
6216,579,75,2017-10-21,False,Approved
6217,1564,92,2017-12-17,True,Approved
6218,2635,52,2017-05-26,False,Approved
6219,3230,64,2017-03-23,True,Approved
6220,3081,38,2017-09-15,True,Approved
6221,652,22,2017-07-12,False,Approved
6222,371,44,2017-10-29,False,Approved
6223,2238,73,2017-07-20,True,Approved
6224,1440,38,2017-03-14,False,Approved
6225,1870,73,2017-04-19,False,Approved
6226,65,4,2017-08-06,False,Approved
6227,1935,74,2017-06-05,True,Approved
6228,1278,16,2017-03-16,False,Approved
6229,1476,38,2017-11-15,False,Approved
6230,1272,51,2017-06-23,False,Approved
6231,33,7,2017-09-12,False,Approved
6232,3045,3,2017-06-09,True,Approved
6233,1372,63,2017-03-06,False,Approved
6234,962,0,2017-06-25,False,Approved
6235,2225,26,2017-03-15,False,Approved
6236,1089,30,2017-05-17,False,Approved
6237,1959,75,2017-02-09,False,Approved
6238,1431,92,2017-01-05,True,Approved
6239,821,72,2017-11-27,True,Approved
6240,784,0,2017-03-02,True,Approved
6241,2986,28,2017-02-18,True,Approved
6242,912,50,2017-07-26,False,Approved
6243,188,9,2017-11-21,False,Approved
6244,854,32,2017-01-24,False,Approved
6245,2946,16,2017-05-14,True,Approved
6246,3142,1,2017-01-09,True,Approved
6247,2953,59,2017-10-01,False,Approved
6248,323,31,2017-03-02,False,Approved
6249,3213,31,2017-10-23,True,Approved
6250,3111,52,2017-01-15,,Approved
6251,3102,0,2017-08-31,True,Approved
6252,759,59,2017-12-07,True,Approved
6253,1310,4,2017-11-01,False,Approved
6254,2923,15,2017-05-26,True,Approved
6255,1821,0,2017-10-20,False,Approved
6256,2371,52,2017-06-13,False,Approved
6257,951,77,2017-10-08,False,Approved
6258,2654,12,2017-09-12,False,Approved
6259,44,73,2017-04-28,True,Approved
6260,1132,63,2017-10-18,True,Approved
6261,1521,28,2017-09-26,True,Approved
6262,3399,26,2017-04-04,False,Approved
6263,685,16,2017-07-13,True,Approved
6264,2573,48,2017-06-25,False,Approved
6265,44,45,2017-09-29,False,Approved
6266,1990,69,2017-04-24,True,Approved
6267,724,3,2017-09-02,True,Approved
6268,2944,81,2017-07-13,False,Approved
6269,2121,0,2017-01-10,False,Approved
6270,84,45,2017-04-04,False,Approved
6271,1706,98,2017-04-17,True,Approved
6272,1707,91,2017-09-08,False,Approved
6273,392,35,2017-04-15,True,Approved
6274,2214,76,2017-04-25,True,Approved
6275,3209,22,2017-01-25,False,Approved
6276,2073,22,2017-12-12,False,Cancelled
6277,156,2,2017-06-18,False,Approved
6278,1893,100,2017-01-27,False,Approved
6279,1972,79,2017-09-06,False,Approved
6280,3470,8,2017-09-18,False,Approved
6281,2861,48,2017-10-18,True,Approved
6282,1623,64,2017-12-01,False,Approved
6283,1696,7,2017-10-22,True,Approved
6284,2629,58,2017-03-17,True,Approved
6285,767,9,2017-11-18,True,Approved
6286,2146,74,2017-01-04,True,Approved
6287,1260,32,2017-08-07,False,Approved
6288,740,43,2017-10-30,True,Approved
6289,2217,97,2017-05-12,True,Approved
6290,199,25,2017-12-15,True,Approved
6291,2866,4,2017-10-13,False,Approved
6292,3331,42,2017-06-28,False,Approved
6293,124,10,2017-03-18,True,Approved
6294,627,2,2017-11-02,False,Approved
6295,668,55,2017-12-24,False,Approved
6296,2620,62,2017-07-03,True,Approved
6297,1221,53,2017-02-26,False,Approved
6298,3361,23,2017-02-16,False,Approved
6299,153,3,2017-10-02,True,Approved
6300,108,19,2017-12-14,True,Approved
6301,1094,22,2017-01-15,True,Approved
6302,788,30,2017-11-21,True,Approved
6303,2389,0,2017-10-20,True,Approved
6304,2109,0,2017-01-31,True,Approved
6305,2885,17,2017-07-12,True,Approved
6306,321,81,2017-06-11,True,Approved
6307,1002,37,2017-03-17,True,Approved
6308,412,82,2017-02-13,True,Approved
6309,3500,69,2017-01-09,True,Approved
6310,1539,45,2017-06-13,True,Approved
6311,2537,69,2017-06-15,False,Approved
6312,829,99,2017-09-27,False,Approved
6313,1164,14,2017-02-14,False,Approved
6314,672,38,2017-02-25,True,Approved
6315,2411,33,2017-03-29,True,Approved
6316,1986,79,2017-08-31,True,Approved
6317,607,36,2017-08-03,False,Approved
6318,938,17,2017-09-13,False,Approved
6319,1255,90,2017-04-16,False,Approved
6320,335,59,2017-01-20,True,Approved
6321,1277,71,2017-11-05,True,Approved
6322,1218,56,2017-10-12,False,Approved
6323,467,19,2017-02-28,False,Approved
6324,1123,87,2017-03-22,True,Approved
6325,1430,51,2017-07-07,True,Approved
6326,2547,62,2017-01-25,True,Approved
6327,3441,43,2017-01-25,False,Approved
6328,249,61,2017-01-24,False,Approved
6329,762,1,2017-05-12,True,Approved
6330,843,6,2017-09-29,False,Approved
6331,2949,31,2017-12-17,True,Approved
6332,383,95,2017-05-01,True,Approved
6333,3163,11,2017-06-13,False,Approved
6334,2784,38,2017-03-10,False,Approved
6335,1961,57,2017-02-04,True,Approved
6336,590,8,2017-05-05,False,Approved
6337,2464,95,2017-07-18,True,Approved
6338,343,60,2017-08-19,True,Approved
6339,2316,66,2017-11-14,False,Approved
6340,1973,36,2017-01-28,True,Approved
6341,649,61,2017-03-17,True,Approved
6342,1522,61,2017-11-25,False,Approved
6343,1602,65,2017-09-21,False,Cancelled
6344,1629,49,2017-12-29,True,Approved
6345,2349,46,2017-11-06,False,Approved
6346,2106,89,2017-11-12,True,Approved
6347,2007,3,2017-12-07,False,Approved
6348,897,54,2017-08-21,False,Approved
6349,2016,71,2017-07-02,False,Approved
6350,2800,22,2017-10-05,False,Approved
6351,1204,86,2017-06-13,True,Approved
6352,733,79,2017-05-23,False,Approved
6353,2604,64,2017-02-01,True,Approved
6354,1864,27,2017-09-13,True,Approved
6355,498,1,2017-01-18,True,Approved
6356,1471,6,2017-09-20,,Approved
6357,1242,81,2017-11-10,True,Approved
6358,1207,59,2017-10-17,False,Approved
6359,3039,88,2017-03-31,True,Approved
6360,486,78,2017-03-10,False,Approved
6361,3114,17,2017-08-12,False,Approved
6362,611,19,2017-11-23,True,Approved
6363,1182,74,2017-11-16,False,Approved
6364,1362,33,2017-04-18,True,Approved
6365,2731,85,2017-12-27,False,Approved
6366,1013,0,2017-03-14,True,Approved
6367,1390,0,2017-08-26,False,Approved
6368,2966,36,2017-11-28,True,Approved
6369,631,41,2017-12-14,True,Approved
6370,609,41,2017-03-14,True,Approved
6371,609,25,2017-11-24,False,Approved
6372,1714,0,2017-01-11,False,Approved
6373,2851,30,2017-12-21,False,Approved
6374,3283,52,2017-09-05,False,Approved
6375,867,45,2017-01-03,True,Approved
6376,2418,50,2017-06-06,False,Approved
6377,3064,36,2017-02-25,True,Approved
6378,65,94,2017-02-20,,Approved
6379,3093,69,2017-01-20,False,Approved
6380,1335,96,2017-11-08,False,Approved
6381,2755,23,2017-08-06,True,Approved
6382,1432,50,2017-07-21,True,Approved
6383,3117,7,2017-06-08,True,Approved
6384,2386,93,2017-02-22,False,Approved
6385,233,70,2017-09-01,True,Approved
6386,1137,21,2017-12-25,False,Approved
6387,1103,54,2017-11-17,True,Approved
6388,2544,66,2017-02-14,True,Approved
6389,2036,70,2017-06-04,True,Approved
6390,3180,49,2017-08-07,False,Approved
6391,2104,71,2017-03-12,False,Approved
6392,1472,32,2017-07-03,False,Approved
6393,397,76,2017-02-03,False,Approved
6394,769,82,2017-02-23,False,Approved
6395,2768,71,2017-02-01,True,Approved
6396,2196,0,2017-03-11,True,Approved
6397,684,27,2017-03-07,True,Approved
6398,2575,72,2017-12-20,False,Approved
6399,1098,66,2017-06-08,True,Approved
6400,3101,22,2017-03-13,,Approved
6401,723,6,2017-02-22,False,Approved
6402,2569,46,2017-05-20,True,Approved
6403,711,24,2017-10-08,False,Approved
6404,2929,87,2017-05-27,False,Approved
6405,1843,59,2017-09-09,False,Approved
6406,1056,4,2017-01-03,True,Approved
6407,594,52,2017-01-14,True,Approved
6408,1443,52,2017-08-05,True,Approved
6409,3113,78,2017-06-19,False,Approved
6410,3015,60,2017-11-14,True,Approved
6411,2829,5,2017-08-08,True,Approved
6412,2385,100,2017-07-21,True,Approved
6413,1190,29,2017-04-30,True,Approved
6414,1879,23,2017-10-26,False,Approved
6415,924,66,2017-06-26,,Approved
6416,1742,32,2017-11-01,False,Approved
6417,1090,17,2017-09-02,True,Approved
6418,2358,0,2017-05-14,False,Approved
6419,1707,0,2017-09-03,False,Approved
6420,1444,98,2017-11-22,False,Approved
6421,1316,95,2017-02-05,False,Approved
6422,3210,29,2017-03-06,False,Approved
6423,1993,99,2017-10-09,False,Approved
6424,2421,91,2017-02-06,False,Approved
6425,1207,23,2017-12-17,False,Approved
6426,3114,39,2017-02-09,True,Approved
6427,2249,20,2017-09-09,True,Approved
6428,210,16,2017-06-28,True,Approved
6429,621,9,2017-12-28,False,Approved
6430,714,0,2017-10-16,True,Approved
6431,392,4,2017-04-13,True,Approved
6432,2701,14,2017-01-24,True,Approved
6433,48,96,2017-05-01,True,Approved
6434,2452,58,2017-11-15,True,Approved
6435,3332,36,2017-02-18,False,Approved
6436,700,32,2017-09-03,False,Approved
6437,2867,5,2017-03-16,True,Approved
6438,3224,46,2017-04-01,True,Approved
6439,1339,43,2017-02-05,True,Approved
6440,1582,17,2017-06-30,False,Approved
6441,935,67,2017-09-08,False,Approved
6442,3058,100,2017-05-19,False,Approved
6443,2294,8,2017-09-27,False,Approved
6444,2793,1,2017-10-12,True,Approved
6445,1179,4,2017-12-23,False,Approved
6446,3126,25,2017-01-28,False,Approved
6447,1646,85,2017-03-29,False,Approved
6448,649,50,2017-12-19,False,Approved
6449,517,67,2017-05-14,False,Approved
6450,153,54,2017-01-09,True,Approved
6451,1106,35,2017-08-13,True,Approved
6452,3141,32,2017-07-08,True,Approved
6453,555,1,2017-07-18,False,Approved
6454,1115,1,2017-08-08,True,Approved
6455,2311,88,2017-07-22,True,Approved
6456,2138,74,2017-08-28,True,Approved
6457,445,39,2017-02-18,True,Approved
6458,2983,60,2017-08-08,False,Approved
6459,1745,50,2017-01-01,False,Approved
6460,1084,26,2017-04-12,True,Approved
6461,1551,56,2017-08-22,True,Approved
6462,3239,0,2017-12-28,True,Approved
6463,525,79,2017-07-16,False,Approved
6464,413,0,2017-01-06,False,Approved
6465,583,75,2017-10-02,True,Approved
6466,428,10,2017-08-13,True,Approved
6467,1596,0,2017-07-20,,Approved
6468,3324,20,2017-08-18,True,Approved
6469,2635,24,2017-05-20,True,Approved
6470,1572,38,2017-06-21,False,Approved
6471,406,0,2017-03-26,,Approved
6472,2309,16,2017-06-12,False,Approved
6473,1956,85,2017-07-17,False,Approved
6474,2427,6,2017-02-14,False,Approved
6475,3370,6,2017-04-05,,Approved
6476,1530,31,2017-11-17,True,Approved
6477,1049,45,2017-07-09,True,Approved
6478,328,50,2017-02-03,False,Approved
6479,2365,29,2017-12-29,True,Approved
6480,1684,72,2017-02-28,True,Approved
6481,2664,35,2017-01-10,False,Approved
6482,1799,26,2017-11-08,False,Approved
6483,632,74,2017-04-19,False,Approved
6484,3262,53,2017-12-16,False,Approved
6485,2406,24,2017-09-10,False,Approved
6486,1812,11,2017-06-10,True,Approved
6487,311,53,2017-06-17,True,Approved
6488,2433,17,2017-12-04,False,Approved
6489,2590,3,2017-11-10,True,Approved
6490,3484,38,2017-06-20,False,Approved
6491,3215,20,2017-07-29,False,Approved
6492,2398,41,2017-01-14,True,Approved
6493,1262,54,2017-11-17,True,Approved
6494,369,25,2017-09-20,True,Approved
6495,327,69,2017-08-06,True,Approved
6496,1725,62,2017-04-12,True,Cancelled
6497,1063,81,2017-10-04,True,Approved
6498,601,64,2017-09-20,False,Approved
6499,605,32,2017-10-20,True,Approved
6500,1665,0,2017-07-20,False,Approved
6501,1590,59,2017-10-05,False,Approved
6502,1821,90,2017-11-16,True,Approved
6503,1923,7,2017-12-15,True,Approved
6504,1496,57,2017-09-06,True,Approved
6505,2767,0,2017-05-21,False,Approved
6506,1358,6,2017-04-26,False,Approved
6507,674,20,2017-09-06,True,Approved
6508,979,79,2017-05-30,False,Approved
6509,3058,26,2017-02-02,True,Approved
6510,2411,77,2017-05-11,False,Approved
6511,1155,59,2017-09-07,False,Approved
6512,1152,32,2017-06-13,True,Approved
6513,2088,60,2017-09-21,True,Approved
6514,2843,57,2017-12-09,False,Approved
6515,327,100,2017-12-14,True,Approved
6516,2207,32,2017-03-14,False,Approved
6517,1365,29,2017-05-27,True,Approved
6518,1103,40,2017-11-28,True,Approved
6519,760,34,2017-08-25,False,Approved
6520,1726,32,2017-08-14,,Approved
6521,3050,82,2017-09-09,True,Approved
6522,1205,79,2017-09-18,False,Approved
6523,1274,95,2017-02-03,False,Approved
6524,1270,31,2017-06-08,True,Approved
6525,1853,79,2017-04-05,False,Approved
6526,109,57,2017-08-16,True,Approved
6527,2070,67,2017-12-26,True,Approved
6528,263,96,2017-05-11,True,Approved
6529,3089,82,2017-10-20,True,Approved
6530,844,35,2017-11-15,False,Approved
6531,1385,75,2017-05-12,False,Approved
6532,3037,0,2017-01-09,False,Approved
6533,2532,2,2017-08-12,False,Approved
6534,1223,67,2017-10-29,True,Approved
6535,1296,10,2017-03-18,True,Approved
6536,1651,91,2017-03-13,True,Approved
6537,1672,1,2017-09-26,True,Approved
6538,2164,70,2017-09-15,True,Approved
6539,389,72,2017-02-28,True,Approved
6540,440,67,2017-05-16,False,Approved
6541,2697,0,2017-04-25,True,Approved
6542,2381,43,2017-11-29,True,Approved
6543,1372,62,2017-01-24,True,Approved
6544,1585,31,2017-08-01,False,Approved
6545,2860,65,2017-03-16,True,Approved
6546,3409,8,2017-01-30,True,Approved
6547,1930,9,2017-02-19,True,Approved
6548,2413,46,2017-05-10,False,Approved
6549,3441,0,2017-04-21,False,Approved
6550,3077,23,2017-08-07,False,Approved
6551,2602,48,2017-02-06,True,Approved
6552,25,54,2017-04-15,False,Approved
6553,1178,28,2017-04-26,True,Approved
6554,2323,13,2017-04-26,True,Approved
6555,3289,81,2017-10-22,True,Approved
6556,72,53,2017-12-08,False,Approved
6557,2668,19,2017-10-29,True,Approved
6558,1504,23,2017-05-23,True,Approved
6559,2537,24,2017-01-29,True,Approved
6560,476,8,2017-12-21,False,Approved
6561,1074,84,2017-02-06,False,Approved
6562,2912,63,2017-05-01,False,Approved
6563,2321,38,2017-07-22,True,Approved
6564,2383,83,2017-12-02,False,Approved
6565,1876,60,2017-08-08,True,Approved
6566,636,12,2017-06-04,True,Approved
6567,1758,53,2017-08-01,True,Approved
6568,3164,43,2017-08-01,False,Approved
6569,3491,32,2017-06-24,True,Approved
6570,2251,0,2017-06-27,True,Approved
6571,1049,25,2017-01-05,True,Approved
6572,3483,53,2017-03-23,True,Approved
6573,2014,83,2017-09-01,,Approved
6574,1350,62,2017-09-05,True,Approved
6575,2011,97,2017-01-25,False,Approved
6576,2334,49,2017-03-15,True,Approved
6577,1824,85,2017-03-03,False,Approved
6578,3344,63,2017-07-29,False,Approved
6579,965,0,2017-06-05,False,Approved
6580,2174,18,2017-05-25,False,Approved
6581,2427,7,2017-12-06,False,Approved
6582,2797,28,2017-01-21,True,Approved
6583,2485,8,2017-05-01,False,Approved
6584,1487,45,2017-12-13,False,Approved
6585,1351,17,2017-02-28,True,Approved
